Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
275,43.0596380955001,71.48148148148147,3599.0089112961905
203,43.0596380955001,72.22222222222221,3643.8578141694334
276,43.0596380955001,72.96296296296296,3598.5554984897594
277,43.0596380955001,75.18518518518519,3643.9876373247744
278,43.0596380955001,75.92592592592592,3576.5032065103183
194,43.0596380955001,76.66666666666666,3598.570657021022
279,43.0596380955001,77.4074074074074,3643.8635908253164
280,43.0596380955001,78.14814814814814,3598.9913298128918
204,43.0596380955001,78.88888888888889,3576.6232994820334
281,43.0596380955001,79.62962962962963,3620.9415980303834
749,43.0596380955001,80.37037037037037,3621.171142767525
32,43.609634192277866,51.481481481481474,3597.8354290083494
33,43.609634192277866,52.222222222222214,3554.0006077932294
34,43.609634192277866,52.962962962962955,3575.8256122624457
35,43.609634192277866,53.7037037037037,3575.7979648772493
36,43.609634192277866,54.444444444444436,3575.785401009173
37,43.609634192277866,55.185185185185176,3554.0078855153774
38,43.609634192277866,55.925925925925924,3575.8515357248198
282,43.609634192277866,61.85185185185185,3620.0299777130317
283,43.609634192277866,62.59259259259258,3553.885147890873
284,43.609634192277866,64.07407407407408,3597.5436862456972
285,43.609634192277866,65.55555555555556,3575.9039553871085
286,43.609634192277866,66.29629629629629,3575.599027209047
287,43.609634192277866,67.03703703703702,3597.4502629506146
288,43.609634192277866,67.77777777777777,3575.6996632268006
289,43.609634192277866,68.51851851851852,3576.0414383668635
290,43.609634192277866,69.25925925925925,3575.573021304255
291,43.609634192277866,70.0,3532.207382017735
292,43.609634192277866,70.74074074074075,3575.8039332506114
293,43.609634192277866,71.48148148148147,3576.212955194644
294,43.609634192277866,72.22222222222221,3554.173542970522
295,43.609634192277866,72.96296296296296,3553.754172854838
296,43.609634192277866,73.7037037037037,3554.0495873552604
297,43.609634192277866,74.44444444444444,3575.9520642460607
298,43.609634192277866,75.18518518518519,3575.9406023908286
299,43.609634192277866,75.92592592592592,3575.7193277409606
300,43.609634192277866,76.66666666666666,3553.771344474242
301,43.609634192277866,77.4074074074074,3554.1718967072666
302,43.609634192277866,78.14814814814814,3576.2089817127135
303,43.609634192277866,78.88888888888889,3575.813103740964
304,43.609634192277866,79.62962962962963,3553.6368979402487
750,43.609634192277866,80.37037037037037,3575.7559753912287
39,44.15963028905565,51.481481481481474,3574.996728798686
40,44.15963028905565,52.222222222222214,3510.2113170221915
41,44.15963028905565,52.962962962962955,3531.461125724274
42,44.15963028905565,53.7037037037037,3553.2182576045607
43,44.15963028905565,54.444444444444436,3510.26665021029
44,44.15963028905565,55.185185185185176,3510.239835571627
45,44.15963028905565,55.925925925925924,3553.2940779865344
305,44.15963028905565,61.85185185185185,3553.212442004407
306,44.15963028905565,62.59259259259258,3510.106497419713
307,44.15963028905565,63.33333333333333,3552.7799851526293
308,44.15963028905565,64.07407407407408,3552.924614838822
309,44.15963028905565,64.81481481481481,3531.4733957133126
310,44.15963028905565,65.55555555555556,3553.0999883877253
311,44.15963028905565,66.29629629629629,3552.9898565910935
312,44.15963028905565,67.03703703703702,3510.014940978921
313,44.15963028905565,67.77777777777777,3531.503179446578
314,44.15963028905565,68.51851851851852,3575.1106111126783
315,44.15963028905565,69.25925925925925,3531.388696449362
316,44.15963028905565,70.0,3509.843521191863
317,44.15963028905565,70.74074074074075,3553.0434551761728
318,44.15963028905565,71.48148148148147,3553.481528298173
319,44.15963028905565,72.22222222222221,3510.272774602053
320,44.15963028905565,72.96296296296296,3510.0166038021475
321,44.15963028905565,73.7037037037037,3552.9913851417227
322,44.15963028905565,74.44444444444444,3531.7109321347757
323,44.15963028905565,75.18518518518519,3510.52403924759
324,44.15963028905565,75.92592592592592,3552.970392220088
325,44.15963028905565,76.66666666666666,3510.05174691567
326,44.15963028905565,77.4074074074074,3510.274407996889
327,44.15963028905565,78.14814814814814,3553.4449291776787
328,44.15963028905565,78.88888888888889,3553.0568108587436
329,44.15963028905565,79.62962962962963,3531.0560313462784
46,44.709626385833424,51.481481481481474,3467.746618233213
4,44.709626385833424,52.222222222222214,3488.558438695805
47,44.709626385833424,52.962962962962955,3530.4497442135603
48,44.709626385833424,53.7037037037037,3467.4451809851494
5,44.709626385833424,54.444444444444436,3467.55492260756
49,44.709626385833424,55.185185185185176,3530.6463978470747
50,44.709626385833424,55.925925925925924,3509.526528952264
330,44.709626385833424,60.37037037037036,3530.136462085892
205,44.709626385833424,61.11111111111111,3509.3374914577857
331,44.709626385833424,61.85185185185185,3488.546322185451
332,44.709626385833424,62.59259259259258,3509.238812031456
206,44.709626385833424,63.33333333333333,3530.2014021096793
333,44.709626385833424,64.07407407407408,3467.536481833472
334,44.709626385833424,64.81481481481481,3488.514704203023
207,44.709626385833424,65.55555555555556,3552.103734915399
335,44.709626385833424,66.29629629629629,3488.174407044684
336,44.709626385833424,67.03703703703702,3467.3134382253493
208,44.709626385833424,67.77777777777777,3530.68765781902
337,44.709626385833424,68.51851851851852,3574.062674424469
338,44.709626385833424,69.25925925925925,3467.528030900642
209,44.709626385833424,70.0,3467.2573509774234
339,44.709626385833424,70.74074074074075,3530.4191142590157
340,44.709626385833424,71.48148148148147,3509.5788343093254
210,44.709626385833424,72.22222222222221,3467.6603970022243
341,44.709626385833424,72.96296296296296,3509.0988543898684
342,44.709626385833424,73.7037037037037,3530.3501248710804
211,44.709626385833424,74.44444444444444,3467.834251912905
343,44.709626385833424,75.18518518518519,3488.520184204242
344,44.709626385833424,75.92592592592592,3530.3437036555633
212,44.709626385833424,76.66666666666666,3509.095654269195
345,44.709626385833424,77.4074074074074,3467.6632293731936
346,44.709626385833424,78.14814814814814,3509.5797864756837
213,44.709626385833424,78.88888888888889,3530.4184615075173
347,44.709626385833424,79.62962962962963,3467.277846917676
751,44.709626385833424,80.37037037037037,3467.7097295576336
51,45.25962248261119,51.481481481481474,3466.446489786974
52,45.25962248261119,52.222222222222214,3446.5789534987093
53,45.25962248261119,52.962962962962955,3426.0336193008375
54,45.25962248261119,53.7037037037037,3466.1155417866726
55,45.25962248261119,54.444444444444436,3466.51404224062
56,45.25962248261119,55.185185185185176,3467.0144318790394
57,45.25962248261119,55.925925925925924,3466.475697349525
58,45.25962248261119,56.66666666666666,3466.2158190331465
59,45.25962248261119,59.629629629629626,3487.3240468569047
348,45.25962248261119,60.37037037037036,3466.393339291117
349,45.25962248261119,61.11111111111111,3466.3468979133945
350,45.25962248261119,61.85185185185185,3487.52154851932
351,45.25962248261119,62.59259259259258,3466.8557647456746
352,45.25962248261119,63.33333333333333,3445.788004777788
353,45.25962248261119,64.07407407407408,3466.344319692413
354,45.25962248261119,64.81481481481481,3487.673997548497
355,45.25962248261119,65.55555555555556,3487.500716878686
356,45.25962248261119,66.29629629629629,3466.2199608588376
357,45.25962248261119,67.03703703703702,3466.436679801165
358,45.25962248261119,67.77777777777777,3487.6173418288645
359,45.25962248261119,68.51851851851852,3466.7468866591857
360,45.25962248261119,69.25925925925925,3466.4341392795377
361,45.25962248261119,70.0,3466.4636556257815
362,45.25962248261119,70.74074074074075,3446.005124634436
363,45.25962248261119,71.48148148148147,3466.638391026654
364,45.25962248261119,72.22222222222221,3466.751937120516
365,45.25962248261119,72.96296296296296,3466.4160797701393
366,45.25962248261119,73.7037037037037,3445.8971661740125
367,45.25962248261119,74.44444444444444,3466.72881513853
368,45.25962248261119,75.18518518518519,3466.746189592086
369,45.25962248261119,75.92592592592592,3445.913735449747
370,45.25962248261119,76.66666666666666,3466.3885496108664
371,45.25962248261119,77.4074074074074,3466.7554114105005
372,45.25962248261119,78.14814814814814,3466.6646961794067
373,45.25962248261119,78.88888888888889,3445.973419397494
374,45.25962248261119,79.62962962962963,3466.4630116875383
752,45.25962248261119,80.37037037037037,3466.5640542956457
753,45.25962248261119,81.11111111111111,3446.170541536771
754,45.25962248261119,81.85185185185185,3466.642492588741
755,45.25962248261119,82.59259259259258,3466.4331325921353
60,45.809618579388975,52.962962962962955,3404.7860600741906
61,45.809618579388975,53.7037037037037,3444.6635864672107
62,45.809618579388975,54.444444444444436,3424.8297016059223
63,45.809618579388975,55.185185185185176,3385.378965516195
64,45.809618579388975,55.925925925925924,3424.7697049448348
65,45.809618579388975,56.66666666666666,3465.20393252673
66,45.809618579388975,57.407407407407405,3404.811837210496
67,45.809618579388975,58.14814814814814,3404.94779617343
68,45.809618579388975,58.888888888888886,3465.6766094241398
69,45.809618579388975,59.629629629629626,3445.2042265707505
375,45.809618579388975,60.37037037037036,3404.6620473497137
376,45.809618579388975,61.11111111111111,3424.700978550486
377,45.809618579388975,61.85185185185185,3445.423176088037
378,45.809618579388975,62.59259259259258,3425.034300017521
379,45.809618579388975,63.33333333333333,3424.523729597153
380,45.809618579388975,64.07407407407408,3444.916638476008
381,45.809618579388975,64.81481481481481,3425.2888075003334
382,45.809618579388975,65.55555555555556,3424.9799670271273
383,45.809618579388975,66.29629629629629,3424.6310087889306
384,45.809618579388975,67.03703703703702,3424.8942678411304
385,45.809618579388975,67.77777777777777,3425.0512253542306
386,45.809618579388975,68.51851851851852,3445.1480178694023
387,45.809618579388975,69.25925925925925,3465.547168345667
388,45.809618579388975,70.0,3424.876043267407
389,45.809618579388975,70.74074074074075,3404.7417596867595
390,45.809618579388975,71.48148148148147,3424.804678707348
391,45.809618579388975,72.22222222222221,3424.992523706099
392,45.809618579388975,72.96296296296296,3424.6985075755524
393,45.809618579388975,73.7037037037037,3424.6099434696325
394,45.809618579388975,74.44444444444444,3445.1583247904805
395,45.809618579388975,75.18518518518519,3424.9892845100735
396,45.809618579388975,75.92592592592592,3424.6052865056913
397,45.809618579388975,76.66666666666666,3424.705424477921
398,45.809618579388975,77.4074074074074,3424.9947645225025
399,45.809618579388975,78.14814814814814,3424.7960628413593
400,45.809618579388975,78.88888888888889,3404.7622932405043
401,45.809618579388975,79.62962962962963,3445.0539712812997
756,45.809618579388975,80.37037037037037,3445.0433531362787
757,45.809618579388975,81.11111111111111,3424.700239356951
758,45.809618579388975,81.85185185185185,3424.8429284473523
70,46.35961467616674,53.7037037037037,3383.865131431613
6,46.35961467616674,54.444444444444436,3383.9042878147084
71,46.35961467616674,55.185185185185176,3403.837757207621
72,46.35961467616674,55.925925925925924,3364.5324583968204
7,46.35961467616674,56.66666666666666,3364.335828299626
73,46.35961467616674,57.407407407407405,3403.6207629337027
74,46.35961467616674,58.14814814814814,3403.81545893195
8,46.35961467616674,58.888888888888886,3384.3169713253237
75,46.35961467616674,59.629629629629626,3403.83613713418
402,46.35961467616674,60.37037037037036,3403.636898437401
214,46.35961467616674,61.11111111111111,3364.550861174022
403,46.35961467616674,61.85185185185185,3384.2457402797813
404,46.35961467616674,62.59259259259258,3423.8638057969274
215,46.35961467616674,63.33333333333333,3403.6710671955707
405,46.35961467616674,64.07407407407408,3364.5423326913765
406,46.35961467616674,64.81481481481481,3384.166845856947
216,46.35961467616674,65.55555555555556,3423.887464897907
407,46.35961467616674,66.29629629629629,3403.859278091006
408,46.35961467616674,67.03703703703702,3384.025533280233
217,46.35961467616674,67.77777777777777,3384.1135244594066
409,46.35961467616674,68.51851851851852,3403.9600125831257
410,46.35961467616674,69.25925925925925,3384.1917954360315
218,46.35961467616674,70.0,3384.001316160059
411,46.35961467616674,70.74074074074075,3403.712278097231
412,46.35961467616674,71.48148148148147,3383.950262255285
219,46.35961467616674,72.22222222222221,3383.9741813146766
413,46.35961467616674,72.96296296296296,3383.98082118338
414,46.35961467616674,73.7037037037037,3383.944103407568
220,46.35961467616674,74.44444444444444,3383.960827258191
415,46.35961467616674,75.18518518518519,3383.9653349805744
416,46.35961467616674,75.92592592592592,3383.939989808944
221,46.35961467616674,76.66666666666666,3383.985892911592
417,46.35961467616674,77.4074074074074,3403.6756162431266
418,46.35961467616674,78.14814814814814,3383.944117298113
222,46.35961467616674,78.88888888888889,3384.0077297307766
419,46.35961467616674,79.62962962962963,3383.9942918183456
759,46.35961467616674,80.37037037037037,3364.476008516522
745,46.35961467616674,81.11111111111111,3383.896005382387
760,46.35961467616674,81.85185185185185,3383.952158184711
761,46.35961467616674,82.59259259259258,3403.70488037897
76,46.90961077294452,49.25925925925925,3344.085249335297
77,46.90961077294452,49.99999999999999,3382.8153543351978
78,46.90961077294452,50.74074074074073,3343.9587071699575
79,46.90961077294452,52.222222222222214,3382.9894347511913
80,46.90961077294452,53.7037037037037,3305.9455652876622
81,46.90961077294452,54.444444444444436,3363.309887107878
82,46.90961077294452,55.185185185185176,3363.471630339458
83,46.90961077294452,55.925925925925924,3324.98429211367
84,46.90961077294452,56.66666666666666,3343.926223383225
85,46.90961077294452,57.407407407407405,3382.8212761131863
86,46.90961077294452,58.14814814814814,3344.087345930727
87,46.90961077294452,58.888888888888886,3325.152264299346
88,46.90961077294452,59.629629629629626,3402.823078230902
420,46.90961077294452,60.37037037037036,3363.5223719061396
421,46.90961077294452,61.11111111111111,3306.2061948629857
422,46.90961077294452,61.85185185185185,3363.438421214117
423,46.90961077294452,62.59259259259258,3402.8521672913575
424,46.90961077294452,63.33333333333333,3344.225063420746
425,46.90961077294452,64.07407407407408,3325.0522444999256
426,46.90961077294452,64.81481481481481,3382.938250654478
427,46.90961077294452,65.55555555555556,3363.6181131835315
428,46.90961077294452,66.29629629629629,3344.254525978312
429,46.90961077294452,67.03703703703702,3363.4553603739323
430,46.90961077294452,67.77777777777777,3363.517204710711
431,46.90961077294452,68.51851851851852,3325.2746604170625
432,46.90961077294452,69.25925925925925,3363.637899524381
433,46.90961077294452,70.0,3382.9345934126236
434,46.90961077294452,70.74074074074075,3324.9893917196764
435,46.90961077294452,71.48148148148147,3343.936549712486
436,46.90961077294452,72.22222222222221,3382.769918951926
437,46.90961077294452,72.96296296296296,3344.118858645906
438,46.90961077294452,73.7037037037037,3306.1870772977422
439,46.90961077294452,74.44444444444444,3363.2852564637665
440,46.90961077294452,75.18518518518519,3363.3168867401446
441,46.90961077294452,75.92592592592592,3306.1695123974728
442,46.90961077294452,76.66666666666666,3344.099765964834
443,46.90961077294452,77.4074074074074,3382.7669644898265
444,46.90961077294452,78.14814814814814,3343.9545190670383
445,46.90961077294452,78.88888888888889,3324.99956572237
446,46.90961077294452,79.62962962962963,3363.447882796051
762,46.90961077294452,80.37037037037037,3344.071680420271
763,46.90961077294452,81.11111111111111,3306.0045100476977
764,46.90961077294452,81.85185185185185,3363.342589471963
765,46.90961077294452,82.59259259259258,3363.4102594681135
766,46.90961077294452,84.81481481481481,3382.769254018719
89,47.45960686972229,48.51851851851851,3304.9909224361068
90,47.45960686972229,49.25925925925925,3305.0024834387273
91,47.45960686972229,49.99999999999999,3305.0131572542837
92,47.45960686972229,50.74074074074073,3304.9038207451927
93,47.45960686972229,51.481481481481474,3304.9980493917074
94,47.45960686972229,52.222222222222214,3323.8539582880885
95,47.45960686972229,52.962962962962955,3304.9398166060955
96,47.45960686972229,53.7037037037037,3304.946276154719
97,47.45960686972229,54.444444444444436,3323.780564000219
98,47.45960686972229,55.185185185185176,3305.035946243874
99,47.45960686972229,55.925925925925924,3304.9436330272624
100,47.45960686972229,56.66666666666666,3323.8050279813992
101,47.45960686972229,57.407407407407405,3323.8263041321657
102,47.45960686972229,58.14814814814814,3304.930400786273
103,47.45960686972229,58.888888888888886,3323.9377587587765
104,47.45960686972229,59.629629629629626,3343.22495489466
447,47.45960686972229,60.37037037037036,3305.3260249867662
448,47.45960686972229,61.11111111111111,3305.069690402964
449,47.45960686972229,61.85185185185185,3323.883884375113
450,47.45960686972229,62.59259259259258,3343.169219467289
451,47.45960686972229,63.33333333333333,3324.1401314464993
452,47.45960686972229,64.07407407407408,3305.142710780697
453,47.45960686972229,64.81481481481481,3323.9266493696323
454,47.45960686972229,65.55555555555556,3305.2355083574344
455,47.45960686972229,66.29629629629629,3324.1487263218905
456,47.45960686972229,67.03703703703702,3324.065924435077
457,47.45960686972229,67.77777777777777,3323.9675065626147
458,47.45960686972229,68.51851851851852,3305.2446217967668
459,47.45960686972229,69.25925925925925,3343.245022330966
460,47.45960686972229,70.0,3324.054485874224
461,47.45960686972229,70.74074074074075,3286.339350187981
462,47.45960686972229,71.48148148148147,3323.697703915582
463,47.45960686972229,72.22222222222221,3323.8171281498767
464,47.45960686972229,72.96296296296296,3305.052644742793
465,47.45960686972229,73.7037037037037,3286.4098845162644
466,47.45960686972229,74.44444444444444,3323.7122396894383
467,47.45960686972229,75.18518518518519,3323.709356738457
468,47.45960686972229,75.92592592592592,3286.3971977125834
469,47.45960686972229,76.66666666666666,3305.0519704760663
470,47.45960686972229,77.4074074074074,3323.8245208621865
471,47.45960686972229,78.14814814814814,3323.6919034488237
472,47.45960686972229,78.88888888888889,3286.352818379276
473,47.45960686972229,79.62962962962963,3305.044708925864
767,47.45960686972229,80.37037037037037,3323.807571946143
768,47.45960686972229,81.11111111111111,3304.907510480807
769,47.45960686972229,81.85185185185185,3323.8015930694455
770,47.45960686972229,82.59259259259258,3323.8853270010163
771,47.45960686972229,83.33333333333333,3304.9564266186517
772,47.45960686972229,84.07407407407408,3304.8710888579744
773,47.45960686972229,84.81481481481481,3323.775486192388
774,47.45960686972229,85.55555555555556,3305.065303481107
9,48.00960296650007,47.77777777777777,3266.616655532783
105,48.00960296650007,48.51851851851851,3285.337498379555
106,48.00960296650007,49.25925925925925,3266.7609195384757
0,48.00960296650007,49.99999999999999,3248.3377602300243
107,48.00960296650007,50.74074074074073,3285.266929911818
108,48.00960296650007,51.481481481481474,3285.2882423080723
10,48.00960296650007,52.222222222222214,3266.5344691896257
109,48.00960296650007,52.962962962962955,3266.7531831530964
110,48.00960296650007,53.7037037037037,3285.4157611743494
11,48.00960296650007,54.444444444444436,3248.4888132236238
111,48.00960296650007,55.185185185185176,3266.5576206786955
112,48.00960296650007,55.925925925925924,3303.902351544286
1,48.00960296650007,56.66666666666666,3266.8202246291253
113,48.00960296650007,57.407407407407405,3230.4020494558695
114,48.00960296650007,58.14814814814814,3303.8271490333887
12,48.00960296650007,58.888888888888886,3303.9491832787926
115,48.00960296650007,59.629629629629626,3266.951328553138
474,48.00960296650007,60.37037037037036,3285.508984191671
223,48.00960296650007,61.11111111111111,3304.139556115691
475,48.00960296650007,61.85185185185185,3266.8404422691215
476,48.00960296650007,62.59259259259258,3248.724847946083
195,48.00960296650007,63.33333333333333,3323.1780210194233
477,48.00960296650007,64.07407407407408,3285.474657388705
478,48.00960296650007,64.81481481481481,3248.4896363153357
224,48.00960296650007,65.55555555555556,3304.0571789722385
479,48.00960296650007,66.29629629629629,3304.4440718358587
480,48.00960296650007,67.03703703703702,3248.78852142065
225,48.00960296650007,67.77777777777777,3248.629501593733
481,48.00960296650007,68.51851851851852,3342.0113149296467
482,48.00960296650007,69.25925925925925,3285.531621683407
196,48.00960296650007,70.0,3230.6955863170297
483,48.00960296650007,70.74074074074075,3303.9226720163974
484,48.00960296650007,71.48148148148147,3285.1968405063517
226,48.00960296650007,72.22222222222221,3266.512667173192
485,48.00960296650007,72.96296296296296,3248.600992757449
486,48.00960296650007,73.7037037037037,3303.988000757294
227,48.00960296650007,74.44444444444444,3248.4464880880105
487,48.00960296650007,75.18518518518519,3248.410076348743
488,48.00960296650007,75.92592592592592,3303.9770471867123
197,48.00960296650007,76.66666666666666,3248.6019265143136
489,48.00960296650007,77.4074074074074,3266.5103322956907
490,48.00960296650007,78.14814814814814,3285.1943241804493
228,48.00960296650007,78.88888888888889,3303.9373236766096
491,48.00960296650007,79.62962962962963,3212.6477809388402
775,48.00960296650007,80.37037037037037,3248.504293358996
746,48.00960296650007,81.11111111111111,3341.744269245334
776,48.00960296650007,81.85185185185185,3248.4562719460255
777,48.00960296650007,82.59259259259258,3230.448815990429
744,48.00960296650007,83.33333333333333,3285.3752967632413
778,48.00960296650007,84.07407407407408,3303.76335270083
779,48.00960296650007,84.81481481481481,3248.3352317271606
116,48.55959906327784,47.03703703703703,3211.4510483436748
117,48.55959906327784,47.77777777777777,3211.493016729034
118,48.55959906327784,48.51851851851851,3247.429777764098
119,48.55959906327784,49.25925925925925,3247.2860826760448
120,48.55959906327784,49.99999999999999,3211.467341752767
121,48.55959906327784,50.74074074074073,3229.412232314583
122,48.55959906327784,51.481481481481474,3229.3653518198435
123,48.55959906327784,52.222222222222214,3229.212152548836
124,48.55959906327784,52.962962962962955,3229.355641993154
125,48.55959906327784,53.7037037037037,3229.44447326991
126,48.55959906327784,54.444444444444436,3229.2427201489577
127,48.55959906327784,55.185185185185176,3247.2497690055097
128,48.55959906327784,55.925925925925924,3247.444121726066
129,48.55959906327784,56.66666666666666,3211.521358878419
130,48.55959906327784,57.407407407407405,3211.396189127169
131,48.55959906327784,58.14814814814814,3247.4002157975183
132,48.55959906327784,58.888888888888886,3247.4135140878725
133,48.55959906327784,59.629629629629626,3229.4466280189695
492,48.55959906327784,60.37037037037036,3247.7300801215465
493,48.55959906327784,61.11111111111111,3265.926105120697
494,48.55959906327784,61.85185185185185,3247.4230050420265
495,48.55959906327784,62.59259259259258,3229.5942029125417
496,48.55959906327784,63.33333333333333,3229.9668321118647
497,48.55959906327784,64.07407407407408,3229.709865045484
498,48.55959906327784,64.81481481481481,3229.362647028839
499,48.55959906327784,65.55555555555556,3265.8585559008316
500,48.55959906327784,66.29629629629629,3266.1315176585454
501,48.55959906327784,67.03703703703702,3229.6190859171884
502,48.55959906327784,67.77777777777777,3229.5203815269233
503,48.55959906327784,68.51851851851852,3247.6626637692307
504,48.55959906327784,69.25925925925925,3229.684301814578
505,48.55959906327784,70.0,3229.55731444608
506,48.55959906327784,70.74074074074075,3265.7314940671185
507,48.55959906327784,71.48148148148147,3265.5742387116443
508,48.55959906327784,72.22222222222221,3229.168932688981
509,48.55959906327784,72.96296296296296,3211.592749140776
510,48.55959906327784,73.7037037037037,3229.509667484689
511,48.55959906327784,74.44444444444444,3247.2306822415317
512,48.55959906327784,75.18518518518519,3247.2353084122483
513,48.55959906327784,75.92592592592592,3247.463748678012
514,48.55959906327784,76.66666666666666,3229.3554766316884
515,48.55959906327784,77.4074074074074,3229.166732749104
516,48.55959906327784,78.14814814814814,3247.4225663754014
517,48.55959906327784,78.88888888888889,3247.4215990678567
518,48.55959906327784,79.62962962962963,3211.414914802799
780,48.55959906327784,80.37037037037037,3229.3417413024026
781,48.55959906327784,81.11111111111111,3265.608172262624
782,48.55959906327784,81.85185185185185,3247.330487514627
783,48.55959906327784,82.59259259259258,3211.4073576180854
784,48.55959906327784,83.33333333333333,3247.4224844696923
785,48.55959906327784,84.07407407407408,3265.578325530434
786,48.55959906327784,84.81481481481481,3229.1719694128446
787,48.55959906327784,85.55555555555556,3211.5618106597226
788,48.55959906327784,86.2962962962963,3229.4796878927027
134,49.10959516005562,47.03703703703703,3175.33549007988
135,49.10959516005562,47.77777777777777,3158.07714248019
136,49.10959516005562,48.51851851851851,3210.1855074446567
137,49.10959516005562,49.25925925925925,3228.1448868863163
138,49.10959516005562,49.99999999999999,3158.1719243019297
139,49.10959516005562,50.74074074074073,3175.168323732974
140,49.10959516005562,51.481481481481474,3228.027709431701
141,49.10959516005562,52.222222222222214,3210.443737008985
142,49.10959516005562,52.962962962962955,3175.2844377874317
143,49.10959516005562,53.7037037037037,3175.087597710258
144,49.10959516005562,54.444444444444436,3210.373235571871
145,49.10959516005562,55.185185185185176,3192.77090484566
146,49.10959516005562,55.925925925925924,3210.1850209707654
147,49.10959516005562,56.66666666666666,3210.23516102944
148,49.10959516005562,57.407407407407405,3175.4032668393384
149,49.10959516005562,58.14814814814814,3192.65688915322
150,49.10959516005562,58.888888888888886,3210.19676409385
151,49.10959516005562,59.629629629629626,3210.6342109119983
519,49.10959516005562,60.37037037037036,3175.64210864677
520,49.10959516005562,61.11111111111111,3210.447610828212
521,49.10959516005562,61.85185185185185,3246.333657854857
522,49.10959516005562,62.59259259259258,3193.0889812965897
523,49.10959516005562,63.33333333333333,3175.581030818125
524,49.10959516005562,64.07407407407408,3210.6627879116522
525,49.10959516005562,64.81481481481481,3228.5550277500956
526,49.10959516005562,65.55555555555556,3192.8810586937443
527,49.10959516005562,66.29629629629629,3192.92304977415
528,49.10959516005562,67.03703703703702,3210.934791152241
529,49.10959516005562,67.77777777777777,3193.042206502456
530,49.10959516005562,68.51851851851852,3192.7172666197257
531,49.10959516005562,69.25925925925925,3210.5884144073984
532,49.10959516005562,70.0,3210.86106404913
533,49.10959516005562,70.74074074074075,3192.7806590810105
534,49.10959516005562,71.48148148148147,3192.6481029115894
535,49.10959516005562,72.22222222222221,3210.519894215799
536,49.10959516005562,72.96296296296296,3158.0273251472186
537,49.10959516005562,73.7037037037037,3175.095970004043
538,49.10959516005562,74.44444444444444,3228.2074845485945
539,49.10959516005562,75.18518518518519,3210.4659689193613
540,49.10959516005562,75.92592592592592,3175.0933044813164
541,49.10959516005562,76.66666666666666,3158.050022036776
542,49.10959516005562,77.4074074074074,3210.5196260388616
543,49.10959516005562,78.14814814814814,3192.624914486892
544,49.10959516005562,78.88888888888889,3175.140455819172
545,49.10959516005562,79.62962962962963,3210.4384014763214
789,49.10959516005562,80.37037037037037,3210.3196613947375
790,49.10959516005562,81.11111111111111,3192.5276527664864
791,49.10959516005562,81.85185185185185,3175.3508556523193
792,49.10959516005562,82.59259259259258,3192.870080987823
793,49.10959516005562,83.33333333333333,3175.1529146882644
794,49.10959516005562,84.07407407407408,3192.620714193087
795,49.10959516005562,84.81481481481481,3228.27264390191
796,49.10959516005562,85.55555555555556,3192.6245340108853
797,49.10959516005562,86.2962962962963,3175.102388720836
798,49.10959516005562,87.03703703703702,3192.85008316983
152,49.659591256833394,47.03703703703703,3156.8125404684283
13,49.659591256833394,47.77777777777777,3156.7697653822706
153,49.659591256833394,48.51851851851851,3156.773232536735
